"If someone has nonGroup A beta hemolytic streptococcus on throat culture, and they have a sore throat, should you treat them with antibiotics?",How do you use Redux? What are the indications?,0
"28-year-old woman had a deep-vein thrombosis and pulmonary embolus with her first pregnancy.  I diagnosed her with prothrombin mutation.  Now she is on her second pregnancy.  ""What kind of anticoagulation does she need?  Really the question was unfractionated heparin versus low molecular weight heparin.""",On nonstress test after every acceleration brief sharp not deep deceleration. Important?,0
"Email question from study physician: ""A frail, thin, 82-year-old male presented to me with new onset of unilateral gynecomastia. Now the question is: Do I have to pursue any further workup? Mammogram? Is this similar to the adolescent male unilateral gynecomastia that we sometimes see, or is this more worrisome?",Is the most common organism causing the syndrome of otitis media and conjunctivitis Haemophilus?,0
"In a patient with fibrocystic breast disease, you can't just keep biopsying masses that appear every time they appear.  How do you follow such patients?","In a patient with fibrocystic breast disease, you can't just keep biopsying masses so how do you follow such patients?",1
"Recent knee replacement. Still has abnormal labs: Calcium approximately 12, ionized calcium approximately 6, parathyroid hormone depressed, sodium approximately 130, sedimentation rate approximately 60. What is causing her malaise, sweats and abnormal labs?","Recent knee replacement. What is causing her malaise, sweats, and abnormal labs?",1
Which diabetics should get captopril to prevent renal failure?  Just those with hypertension? Just early renal failure?,Why did they cut out the Coccidiomycosis granuloma rather than treat it medically?,0
What are the clinical features and prognosis of post-concussion syndrome?,Does Plendil cause an adverse reaction with sun exposure?,0
This is a 72-year-old woman who needs an intravenous pyelogram.  She had a normal blood urea nitrogen and creatinine done two months ago.  Is that recent enough or do we need to repeat the creatinine now?,"Patient needs intravenous pyelogram. Blood urea nitrogen, creatinine normal 2 months ago. Is that recent enough or do I need to repeat the creatinine now?",1
"57-year-old woman. ""I'm just looking up olanzapine. I'm not sure whether I need to taper it. Because I want to switch her over to Paxil.""",Should olanzapine be tapered or can you just stop it?,1
Patient with chronic abdominal pain.  I don't know what to do for it.  What is the cause?  He's had two negative computerized tomography (CT) scans.,Is melatonin good for anything?  What is the dose?,0
"What are the causes of an elevated white blood count (WBC, leukocytosis, neutrophilia)?",Boys' father has Marfan's Syndrome. Do these boys need further evaluation?,0
What causes premenstrual spotting?  How do you treat it?,What causes premenstrual spotting?,1
What are the side effects of Depo-Provera when used for contraception?  How long is it normal to have irregular bleeding with Depo-Provera?,What are the side effects of Depo-Provera?,1
Does Claritin (loratadine) cause prolongation of the Q-T interval?  Is it contraindicated with fluconazole or erythromycin?,Does Claritin (loratadine) cause prolongation of the Q-T interval?,1
What are the causes of isolated hypophosphatemia?  Can nonsteroidal antiinflammatory drugs cause hypophosphatemia?,What is the cause and treatment of this old man's stomatitis?,0
What are the recent JAMA (Sackett) and Journal of Family Practice (Slawson) articles on critical review of the literature and information management?,What are the recent JAMA and Journal of Family Practice articles on critical review and information management?,1
"45-year-old man with hypertension on Tenex.  Had questionable side effects including headache, fatigue, and lightheaded.  Are these really side effects of Tenex?","After starting treatment for streptococcal sore throat, how long to stay out of work or school?",0
"There was this maneuver mentioned at a continuing medical education course for vertigo, but I couldn't remember how to do it or the name of it.",Couldn't remember name and procedure of maneuver mentioned at continuing medical education course for vertigo.,1
"What is the new asthma drug advertised on television lately (montelukast, trade name: Singulair)?","What is the new asthma drug advertised on television lately (montelukast, trade name: Singulair)?",1
"27-year-old homeless man, alcoholic, drug abuser, hepatitis C, hepatitis B. I'm just looking up with Klonopin, he's using so much alcohol, how safe is it to use Klonopin in someone who uses alcohol and has chronic hepatitis B and hepatitis C.",What is the cause and treatment of this old man's stomatitis?,0
What dosage of medication should I give the mother of my patient who has a  herpes cold sore on her lip?,What dosage of medication should I give for a cold sore?,1
What would cause failure to thrive in a breast fed infant?  Does some breast milk have insufficient calories?  What to do if mother says milk supply is inadequate?,What would cause failure to thrive in a breast fed infant?,1
Is the Helicobacter pylori antibody test a reasonable test to diagnose Helicobacter pylori?,"Patient with enlarging tumor distal femur, looks like osteochondroma.  Is it?",0
How do you treat pediculosis pubis in the eyelid? Asked of participant by different physician in group but it then became Dr. X's question.,How do you treat pediculosis pubis in the eyelid?,1
"Patient with stiff man syndrome.  Yesterday she vomited and then couldn't catch her breath.  Sounded like a ""tracheal spasm.""  Otolaryngologist said to drink cold water to relax trachea.  She asked me how I can prevent these attacks in the future.  I didn't know so I referred her to a pulmonologist.  Also, what caused this episode?","Stiff-man syndrome, vomited, couldn't catch breath. How can I prevent attacks?",1
How do you treat an acute myocardial infarction (MI) in the emergency room?  What things should be done?,Why did they cut out the Coccidiomycosis granuloma rather than treat it medically?,0
"I wanted to prescribe Lotrimin 1%. The pharmacist said ""Do you mean 2%,"" implying that's the only strength it came in. I thought it came in 1% but I had to look it up to be sure.",Wanted to prescribe Lotrimin 1%. I had to look it up to see if it came in that strength.,1
"78-year-old woman with anemia, possibly caused by her angiotensin converting enzyme inhibitor. After we switch her to Cozaar, how soon would you expect her to correct?",When should the anemia correct after stopping an angiotensin-converting-enzyme inhibitor?,1
"16-year-old girl with chronic abdominal pain.  She's lost 15 pounds in the last several months and they (parents) think she may have a problem with absorption.  The question is, ""What's the best way to look for those things?""",What is the best way to diagnose gastrointestinal malabsorption?,1
How should this patient with respiratory distress and spina bifida be treated?,How should this patient with respiratory distress and spina bifida be treated?,1
The other thing I thought of . . .  We need somewhere . . . But maybe it's not available yet.  It's so new.  Alternative medicines that are not harmful.,What alternative medicines are not harmful?,1
"If you are on 3 medications for hypertension and you're not controlled, do you add a fourth medication or do you take away some of the others and change medications?","If a hypertensive patient is not controlled on three medications, do you add a fourth?",1
Should we be giving Hepatitis B vaccine to newborns?,Should we be giving Hepatitis B vaccine to newborns?,1
What are likelihood ratios?,What are likelihood ratios?,1
Seventeen-year-old girl going to Haiti. At what age can you use oral typhoid vaccine?,At what age can you give the oral typhoid vaccine?,1
"If someone has nonGroup A beta hemolytic streptococcus on throat culture, and they have a sore throat, should you treat them with antibiotics?",How do you use Redux?  What are the indications?,0
"What are criteria for admission for respiratory syncytial virus in a 2-week old?  How do they differ from criteria for older infants (ie, one to two months)?",What is the cause and treatment of this old man's stomatitis?,0
"Should you use prophylactic antibiotics for an open fracture of the distal phalanx of the finger?  (which one, how long)",Should you use prophylactic antibiotics for an open fracture of the distal phalanx of the finger?,1
"Drug representative was visiting.  ""I have a patient who is still having pain on Celebrex.  What is the maximum dose?""",On nonstress test after every acceleration brief sharp not deep deceleration. Important?,0
"""We had a question."" The study physician said this as he came out of the exam room with a resident. ""The safety of lansoprazole in pregnancy.""",Is lansoprazole safe in pregnancy?,1
What is the policy for post-exposure needlestick injuries?,How should I treat polymenorrhea in a 14-year-old girl?,0
Man in his late 40's with bad Crohn's disease. Came in with pyoderma gangrenosum. We didn't know how to treat him.,Can Staphylococcus or Haemophilus influenza sepsis give same clinical picture as streptococcal septicemia?,0
"This isn't a major one but this patient has had a cough for over a year, nonproductive, no wheezing.  One of her parents has asthma, aspirin sensitivity and nasal polyps.  I was just wondering what the inheritance of that is.  Autosomal dominant or what?","Obstetric patient, 39 weeks had a little sore, ? herpes.  How long after she heals is it safe to do a vaginal delivery?",0
What are the names and locations of the bursae around the knee?,What are the names and locations of the bursae around the knee?,1
What are the causes of hypomagnesemia?,How should I treat polymenorrhea in a 14-year-old girl?,0
"A patient has complex pulmonary and genetic abnormalities, fever, respiratory distress, desaturated. Is this more than usual asthma?",Is this more than usual asthma?,1
What is this opacity in the left lower lobe on chest film?,What is this opacity in the left lower lobe on chest film?,1
How do you tell if a distal fibular fracture is stable in which case you can just use a blue boot?,"Obstetric patient, 39 weeks had a little sore, ? herpes.  How long after she heals is it safe to do a vaginal delivery?",0
Should we be giving the pneumococcal vaccine to babies?,How do you use Redux?  What are the indications?,0
Am I using antibiotics appropriately to treat presumed sinusitis (versus viral upper respiratory infection)?  That's my big dilemma that happens over and over.  I usually use 7 days of upper respiratory infection symptoms as a reason to give antibiotics but is this appropriate?,Am I using antibiotics appropriately to treat presumed sinusitis (versus viral upper respiratory infection)?,1
What is Child's classification of cirrhosis?,How should I treat polymenorrhea in a 14-year-old girl?,0
What is this unusual rash?,What is this unusual rash?,1
"Our clinic just instituted computer-assisted detection (CAD) for mammography.  ""Any better?""  ""Increased false positives?""",Is computer-assisted detection for mammography better than standard mammography?,1
Does treating versus not treating streptococcal sore throat prevent poststreptococcal glomerulonephritis?,Does treating streptococcal sore throat prevent poststreptococcal glomerulonephritis?,1
"60-year-old man with carcinoma of the prostate.  He and his wife both complain that he has severe loss of memory.  ""It's very confusing.  I'm really not sure what's going on.  I don't know where to look for . . . .  I need to think about him for a while before I can even formulate a question.  I don't know what's going on here is my question.""",What would cause a patient to complain of severe memory loss in the face of minimal neurocognitive deficits?,1
"Phone call. ""Can you do a thin prep Papanicolaou smear when the patient is on her menses?""",Can you do a thin-prep Papanicolaou smear during menstuation?,1
What antibiotic prophylaxis should be used on this patient with cardiac asplenia syndrome?,What is the cause and treatment of this old man's stomatitis?,0
"Should this lady be on Fosamax or Premarin?  She has a family history of coronary artery disease so I'd like to put her on Premarin, but she also has a family history of breast cancer so she's afraid to take Premarin.",How should I workup this baby with a single umbilical artery?,0
What should you do about a borderline positive treadmill (GXT)?,How do you use Redux? What are the indications?,0
How do estrogen and progesterone affect serum lipid levels?,Is melatonin good for anything? What is the dose?,0
I wish I had more information about genetic testing for breast cancer. Should this patient have genetic testing?,Let's give these immunizations. That's right isn't it?,0
"I (investigator) caught the study physician's partner looking something up.  ""Oh it's just her anemia.  What other things I need to add besides iron studies, reticulocyte count and having somebody look at the smear.""",What is the diagnostic approach to mild anemia?,1
What is the pivot-shift test?,How to convince someone they are depressed when they don't want to accept it?,0
What does it mean if you have upsloping ST depression on an exercise tolerance test (GXT)? What are the criteria for a positive test?,What size pills does digoxin come in?,0
"82-year-old female. ""That would be an interesting question -- if we know what improves survival in patients with diastolic dysfunction.""",Man can't take nonsteroidal anti-inflammatory drugs. Why can't I get Plegine? What is it?,0
What's the best time to get an obstetric ultrasound for dating and also to see other things like the placenta? Some say 13 to 15 weeks. Some say to get one early and late.,What is the best time to get obstetric ultrasound for dating and to see other things?,1
"59-year-old man with a generalized rash. No allergies, no virus infection. What is the best approach? Oral steroids? Skin biopsy? Send to dermatology?",How should I treat his sleep apnea? Continuous-positive-airway-pressure (CPAP) mask?,0
56 year-old female. Under what circumstances do you stop estrogen?,"Is Serzone okay to give to with a partial gastrectomy; that is, will it be absorbed?",0
How do you do no scalpel vasectomies (vasectomy) using Dr. X's method?,Let's give these immunizations.  That's right isn't it?,0
"I'm not sure what's going on with her.  Thumping pain in ears and sore throat off and on for 2 weeks.  Streptococcus test negative.  History of ear problems for many years.  They want antibiotics so will give amoxicillin and Cataflam.  There may be an infection there, but I'm not sure so if not improved will refer to ENT (ear, nose, and throat physician).",What asthma inhaler is blue and white?,0
Is this an avulsion fracture (ankle film)?,Is this an avulsion fracture (ankle film)?,1
We have an allergist that swears that generic prednisone is not as good as Deltasone.  I'd like to know if there is any science behind that.,Why did they cut out the Coccidiomycosis granuloma rather than treat it medically?,0
What concentration of sodium chloride does a tablet contain?,What concentration of sodium chloride does a tablet contain?,1
"Regarding doxycycline which was prescribed for patient, what are the limits on drinking milk products?  (Must you abstain from milk products during the entire treatment period or just not take the medicine with milk products?)",Boys' father has Marfan's Syndrome. Do these boys need further evaluation?,0
What are the mnemonics to help remember what to ask about in depression?,Patient with hypertension and abdominal bruit. Should I order an intravenous pyelogram?,0
"A woman complaining of halitosis.  Had it a long time.  Her (the patient's) question was, ""Anything we can do about it?""",What can be done about chronic halitosis?,1
What is the histology of the endometrium while on oral contraceptives?,"Is Serzone okay to give to with a partial gastrectomy; that is, will it be absorbed?",0
"In logistic regression, how to turn the coefficient of a continuous variable into a meaningful odds ratio? Have coefficient for age but associated odds ratio (OR) is based on a 1-year increase in age, how to change it to a 10-year increase in age?",How do you use Redux? What are the indications?,0
How can you tell for a single patient if the before and after treatment scores on the American Urologic Association bladder-neck-obstruction questionnaire are significantly different?,"Obstetric patient, 39 weeks had a little sore, ? herpes. How long after she heals is it safe to do a vaginal delivery?",0
How do you use Redux? What are the indications?,How to use Redux? What are the indications?,1
How can you differentiate a common cold (viral upper respiratory infection) from one of the bacterial complications of a cold?,How can you differentiate a common cold from one of the bacterial complications of a cold?,1
How do you treat the four common kinds of headache?,How do you treat the four common kinds of headache?,1
What is Norvasc (amlodipine)?  Does it have any advantage over other calcium channel blockers?,Let's give these immunizations.  That's right isn't it?,0
The cardiologist said in his letter that the patient has a distinct fourth heart sound. Why aren't I hearing the fourth heart sound? I couldn't hear it -- I guess I need to review heart sounds.,How should I treat polymenorrhea in a 14-year-old girl?,0
What is a blue dome cyst? Mother had blue dome cysts on her breasts.,I wonder if this patient could have a rotator cuff thing?,0
"meningomyelocele - outcome, treatment, and general overview of the problem.",meningomyelocele - general overview of the problem.,1
Can an acute pneumonia cause the serum bilirubin to go up?,Can an acute pneumonia cause the serum bilirubin to increase?,1
How safe is it to give Prilosec to a 3-year-old? Any studies?,How safe is it to give Prilosec to a 3-year-old?,1
What do the tall peaked T waves of an acute myocardial infarction look like? What else causes tall peaked T waves?,What do the tall peaked T waves of an acute myocardial infarction look like?,1
"Immunocompromised woman with yeast vaginitis now at tertiary center. Phone call from allergy fellow. ""Is itraconazole an oral tablet? How is that given?",Is itraconazole an oral tablet? How is that given?,1
"""OK, do you have to wean Strattera? I don't know.""",Can I use low molecular weight heparin in pregnancy (patient with deep vein thrombosis last pregnancy)?,0
"43-year-old woman.  I don't know if she's neurotic or what, but she complains of environmental toxins.  What to do in this situation?",What should you do with a patient who complains of environmental toxins?,1
I wonder if there's any increase in the incidence of elevated liver function tests from the combination of statins and niacin as opposed to niacin alone?,Does niacin plus a statin increase the risk of elevated liver function studies?,1
What does T.A. stand for on an immunization card from New Guinea?,What does T.A. stand for on an immunization card from New Guinea?,1
What is the formula for anion gap?  What causes anion gap and nonanion gap acidosis?,What is the formula for anion gap?,1
What size tube does Zovirax ointment come in?,What size tube does Zovirax ointment come in?,1
"The study physician wrote this: ""72-year-old female. What is the optimal initial medication strategy for Parkinson's? How high do you go on Sinemet before you add additional drugs?""",What is the initial medication for Parkinson's?,1
How long should I treat a knee injury with conservative measures before referring to an orthopedic surgeon?  (contusion of right patella),What size pills does digoxin come in?,0
Does weight loss help obstructive sleep apnea?,Does weight loss help obstructive sleep apnea?,1
Does this patient who is vomiting need to be seen right away?,Does this patient who is vomiting need to be seen right away?,1
What dosage of eutectic mixture of local anesthetics (EMLA) cream does this patient need?,What dosage of eutectic mixture of local anesthetics (EMLA) cream does this patient need?,1
"This patient had a shoulder deformity that is congenital and patient did not know the name of it, neither did Dr. X.  What is the name of this deformity?",How do you inject the bicipital tendon?,0
Can I get a free supply of Viagra for this patient?  Can I get the 100-milligram size?,Could Procardia or Mevacor cause tinnitus?,0
How much aspirin is in a baby aspirin?,How should I treat polymenorrhea in a 14-year-old girl?,0
How accurate is the rapid streptococcal test?,"14-year-old girl, nodule palpated on left clavicle. On x-ray, is this a cervical rib?",0
Patient with aortic valve replacement and triglycerides are over 2000.  Had cerebrovascular accident (CVA) when her international normalized ratio (INR) was approximately 2.5.  What should I do about the interaction between Coumadin and gemfibrozil?,"Obstetric patient, 39 weeks had a little sore, ? herpes.  How long after she heals is it safe to do a vaginal delivery?",0
"There are all sorts of rules about initiation of exercise programs in patients over X years of age.  But, brass tacks,  what should you do before you allow an older person to exercise and how should they start out?","But, brass tacks, what should you do before allowing an older person to exercise?",1
"What is the percent of success with various methods of endometrial biopsy (that is, getting the instrument into the uterus); for example, Pipelle vs Novak curette? Are there any predictive factors other than age that would predict not being able to pass the sound or Pipelle?","What is the success rate of various methods of endometrial biopsy? (that is, getting in)?",1
"2-year-old with otitis media. What is the dose of Augmentin? Then he remembered she was allergic to penicillin and the question became, ""What is the dose of Biaxin?""",Can I use low molecular weight heparin in pregnancy (patient with deep vein thrombosis last pregnancy)?,0
The child received an injection of Phenergan for nausea and vomiting -- 25 milligrams. Question asked of Dr. X's nurse was what size and concentration do the vials come in? She just double checked this so she would know the amount (in cubic centimeter's) of the injection.,What size and concentration do Phenergan vials come in?,1
"Why wasn't this patient very sick? (patient with large empyema and Haemophilus influenza in sputum, no growth from empyema fluid.)",Why wasn't this patient with a mild flu feeling so sick?,0
Patient with hypertension and abdominal bruit.  Should I order an intravenous pyelogram?,What is the cause and treatment of this old man's stomatitis?,0
Is there any evidence that Atarax is better than other antihistamines for itching?,Is there any evidence that Atarax is better than other antihistamines for itching?,1
What do you do with a lead level of 10 in an 11 month old which is borderline high? What is the management besides getting them out of the spot?,What do you do with a lead level of 10 in an 11 month old?,1
35-year-old man. What are the long term complications for coarctation of the aorta repair in an adult who had the repair as a child?,What are the long-term complications of repair of coarctation of the aorta?,1
What would cause diarrhea and fever in an adult?,What would cause diarrhea and fever in an adult?,1
6 and 1/2-year-old girl. What's causing her ear pain? She has a normal ear on exam and normal tympanogram. Is it just eustachian tube dysfunction?,What is causing the ear pain in this child with a normal ear exam?,1
"What are the side effects, contraindications, and dose of Antabuse?  What symptoms result from drinking alcohol while on Antabuse?","What to do with this patient, biopsy shows carcinoma in situ of the vulva?",0
Is this appendicitis or viral gastroenteritis?,How should I treat polymenorrhea in a 14-year-old girl?,0
This child has a lead level of 11. What is the danger level of blood lead levels?,"Child, lead level of 11. What is the danger level of blood lead levels?",1
What would cause decreased rectal sphincter tone but an intact anal wink and otherwise normal neurologic exam?,What would cause decreased rectal sphincter tone but an intact anal wink and normal neurologic exam?,1
"8-year-old male with painful red bumps on his heel. Red painful subcutaneous, 3 to 4 millimeters in diameter. Couldn't find anything helpful in three references in my office.",What would cause red lesions on his heel?,1
The mother of this 9-month-old with lipomeningomyelocele wanted to know if she is at high risk for future pregnancies for meningomyelocele and if she should take mega-dose folic acid (4 milligrams per day).,How do you use Redux? What are the indications?,0
What is Lantus insulin (insulin glargine)?,How should I treat polymenorrhea in a 14-year-old girl?,0
What does the American College of Obstetrics and Gynecology (ACOG) say we should do about toxoplasmosis?  A reference seems to indicate that the American College said all women should be screened for toxoplasmosis.,"Patient, all her aunts (5 or 6) had ovarian cancer.  Is there a study to refer her to?",0
Is the Gastroccult test necessary to test gastric contents for occult blood or can you just use the Hemoccult slide?  Would you get a false positive or false negative with the Hemoccult slide?,Can I use low molecular weight heparin in pregnancy (patient with deep vein thrombosis last pregnancy)?,0
"Do I gain anything with Bactrim over amoxicillin in terms of coverage?  He was on amoxicillin a month ago and now has a second episode of otitis media.  Should I be using a second line agent (for example, Augmentin) or does Bactrim have increased coverage over amoxicillin?",Do I gain anything with Bactrim over amoxicillin in terms of coverage for otitis media?,1
"At what point do I start him on something prophylactic for his asthma, rather than just as-needed Proventil metered-dose inhaler?","What is the maximum dose of digoxin? (patient seen in emergency room, had digoxin level less than 0.03)",0
What are the indications for the Lyme disease vaccine and how do you give it?,What are the indications for Lyme disease vaccine?,1
What are these brown dots on this 16-day-old's scalp? The physician's partner asked him to look at the baby.,What is the dose of Sporanox?,0
"Can lovastatin, niacin, diltiazem, or ranitidine cause myalgias or arthralgias?","Can lovastatin, niacin, diltiazem, or ranitidine cause myalgias or arthralgias?",1
"We had this girl with a latex allergy and wanted to give her a flu shot, but she has a latex allergy. The stopper in the flu vaccine vial has latex in it so the question was how to deal with that.",How should you draw up the influenza vaccine for a child with a latex allergy (stopper is latex)?,1
"This morning I asked my partner, who does treadmills, about a 58-year-old man who complained of typical chest pain and dyspnea.  My question was how should we approach this chest pain.  Should we send him to the cardiologist for further testing, or should we say the treadmill done three years ago was sufficient and work him up for gastroesophageal reflux disease or other causes.",What are the indications for getting a digoxin level?,0
Child with croup. I treated with a single injection of Decadron 0.6 milligrams/kilogram/dose. But what is the total maximum single dose?,What is the maximum dose of intramuscular dexamethasone?,1
There is a residential home for severely retarded adults here and he feels he would like more information on how to meet the needs of these people. Is there a group of doctors with better information on this? This was brought up because of this patient.,Can I use low molecular weight heparin in pregnancy (patient with deep vein thrombosis last pregnancy)?,0
How do you work up and treat pruritus ani (perianal dermatitis)? What are the causes? (pruritis ani),How do you workup and treat pruritus ani?,1
"45-year-old woman.  How should I follow up an elevated gamma glutamyltransferase and occasionally mildly elevate alanine aminotransferase in a Type 2 diabetic with hypercholesterolemia, well controlled on Lipitor?",What is the diagnostic approach to an elevated gamma glutamyltransferase?,1
What does VVIR stand for in terms of pacemakers?,What does VVIR stand for in terms of pacemakers?,1
What should you do if someone has dysfunctional uterine bleeding (intermenstrual bleeding) while on oral contraceptives?,What should you do if someone has intermenstrual bleeding while on oral contraceptives?,1
"This patient has a history of irregular heart beat, bigeminy and trigeminy. He's having a few brief runs occasionally now. On Quinidine in the past. Should I treat these?",Patient with bigeminy and trigeminy. Should I treat these?,1
What is Humate-P (used to treat von Willebrand disease at delivery)?,What is Humate-P (used to treat von Willebrand disease at delivery)?,1
"If a patient with a subarachnoid-hemorrhage-type headache has a negative head computerized tomogram, should they still have a lumbar puncture to look for blood in cerebrospinal fluid?",What antibiotic should I use for this diabetic patient's infected foot ulcer?,0
Patient was seizing.  How to appropriately correct low serum sodium (113) that was causing the seizing? Patient was on a stimulant.,Why did she get Coccidiomycosis?,0
Elderly woman came in this week with the odor of urine. Has diabetes and arthritis. Lives with grandson who is retarded. Is this elder abuse? What do you do about this?,"Elderly woman, odor of urine. Lives with retarded grandson. Is this elder abuse?",1
What percent of women bleed with continuous estrogen (0.625 milligrams) and Provera (2.5 milligrams) replacement therapy for menopause? If bleeding occurs is an endometrial biopsy necessary? Should a bone density be done first?,What percent of women bleed with continuous estrogen (0.625 milligrams) and Provera (2.5 milligrams) replacement therapy?,1
Phone call. Patient wants a refill of Niaspan. Do I need to check a liver profile?,Is melatonin good for anything? What is the dose?,0
What do I need to know about heart lesions and other heart conditions?,What do I need to know about heart conditions?,1
Is intramuscular ketorolac (Toradol) just as likely to cause gastrointestinal hemorrhage and ulcer as oral nonsteroidal antiinflammatory drugs?  Is the nonsteroidal effect systemic or local?,Is intramuscular ketorolac just as likely to cause gastrointestinal hemorrhage and ulcer as oral nonsteroidal antiinflammatory drugs?,1
Does this patient need antibiotics?  He came in expecting them but I think it's not streptococcus.  No fever.  I did not do a throat culture because he has no insurance and I did not want him to have that expense.,Young man with recurrent peptic ulcer disease; do vagotomy?  Will health maintenance organization pay?,0
What is the significance of premature ventricular contractions (PVCs) during an exercise challenge test?  This patient had the same number at rest though.,What is the significance of premature ventricular contractions during an exercise tolerance test?,1
"51-year-old woman with myasthenia gravis.  Has this erythema multiforme like rash.  She went to a dermatologist who said, no, it's more like some kind of drug reaction.  So, ""what skin disease does she really have?""  ""I don't know what to really have her on for this skin problem.""",What is this rash?,1
How do you treat agitated depression?,"What to do with this patient, biopsy shows carcinoma in situ of the vulva?",0
"Six-month-old girl. That's one question that comes up. ""When do you recheck ears after otitis media?""",I wonder if this patient could have a rotator cuff thing?,0
"6-month-old with prolonged diarrhea.  We got stool cultures today.  The question is, What do I start her on while I wait for the culture?",Could Procardia or Mevacor cause tinnitus?,0
What is a good nonsteroid cream for psoriasis?,How should I treat polymenorrhea in a 14-year-old girl?,0
"I have a dilemma. 9-year-old girl status post appendectomy last summer (one year ago). Two to three months afterward she started complaining of suprapubic abdominal pain at least two times per week. ""I'm trying to now think how do you evaluate this type of pain. Is it adhesions? OK, how do I look at constipation, adhesions . . . how to do one thing to get the answer? Should she have an MRI (magnetic resonance imaging)?""",Why is she fatigued?,0
"Why do elderly people sometimes get disoriented, confused, agitated shortly after hospital admission? Is it latent Alzheimer's disease?",Why do elderly people get disoriented after hospital admission?,1
Here is a nursing home patient (elderly female) (said this while going through his mail) with a pressure ulcer on her heel.  I guess I'm supposed to know this -- which of the dozens of dressings available are best for this?,Which type of dressing is best for a decubitus ulcer?,1
What is causing her back pain?,Is there a better way to introduce the subject of sexually transmitted disease?,0
She has an upper respiratory infection. Is it viral or bacterial?,Can I use low molecular weight heparin in pregnancy (patient with deep vein thrombosis last pregnancy)?,0
What is the antibiotic of choice for an elderly patient in the nursing home with pneumonia?,"Patient, all her aunts (5 or 6) had ovarian cancer.  Is there a study to refer her to?",0
How does the mnemonic Kentucky and Tennessee work with S3 and S4 gallops?,How does the mnemonic Kentucky and Tennessee work with S3 and S4 gallops?,1
"If a child throws up their medication, how long since the medication was given before you can assume it was absorbed and you don't need to repeat the dose?","If a child throws up their medication, how long since the medication was given before you can assume it was absorbed?",1
"27-year-old man with Type 1 diabetes.  The magnetic resonance imaging showed a thalamic stroke.  The erythrocyte sedimentation rate was 90.  ""That kept troubling me.""  I don't know what else to do.  Is it from the diabetes?  Is it from the anemia?  Is that the reason for his erythrocyte sedimentation rate or should I work it up further and how to work it up?",What would cause an elevated sedimentation rate in a young man?,1
Does it make any difference whether the total daily dose of methylprednisolone you give for COPD (chronic obstructive pulmonary disease) exacerbation is given every 12 hours or every 6 hours?,Does it matter whether the total daily dose of methylprednisolone is given every 12 hours versus every 6 hours?,1
87-year-old female with vertigo for two to three weeks.  Possibly viral.  How long should I expect the symptoms to last before referring or checking a magnetic resonance imaging?,How long should vertigo be observed before getting a magnetic resonance imaging?,1
What is the dose of glucophage (Metformin)?,What is the dose of metformin?,1
Is the blood in this patient's mouth coming from the stomach?,Is the blood in this patient's mouth coming from the stomach?,1
"21-year-old man with diabetes, I saw last Saturday when I was on ""city call"" (taking patients in the emergency room who had no personal physician).  He had new-onset diabetes but the question was, ""Was it Type 1 or Type 2?""",Is melatonin good for anything?  What is the dose?,0
For cost effectiveness will it be best to change patient to verapamil sustained release from Tiazac?,How do you inject the bicipital tendon?,0
Systolic hypertension in the elderly. Stop at two medications? Stop at three medications? Always an issue.,How do you remove the memory from the Glucotrol Elite Glucometer?,0
"What is TCA (tetracaine, cocaine, alcohol)?  Is it effective and safe for topical anesthesia?  (also known as TAC)",Can I use low molecular weight heparin in pregnancy (patient with deep vein thrombosis last pregnancy)?,0
How soon after delivery can you start Depo-Provera?,What is the cause and treatment of this old man's stomatitis?,0
Are there any contraindications to changing a patient's Ativan to Xanax? Patient is also on Paxil.,Any contraindications to changing patient's Ativan to Xanax? Also on Paxil.,1
"43-year-old woman with bladder symptoms. The urinalysis showed ""glitter cells."" ""I have no idea what that is.""",Why did she get Coccidiomycosis?,0
"Three-month-old.  ""What is the spontaneous resolution rate of oral thrush?""",What is the spontaneous resolution rate of oral thrush?,1
What is a tethered spinal cord?  Can it cause urinary incontinence?  When should you be suspicious clinically?,Let's give these immunizations.  That's right isn't it?,0
What should I do about this patient's husband?  Husband is symptomatic and wife has bacterial vaginitis.  Doctor did a microscopic exam.,What should I do about the husband? Wife has bacterial vaginitis.,1
Is donepezil (Aricept) worth anything in Alzheimer's disease?,Is donepezil worth anything in Alzheimer's disease?,1
"This pharmaceutical representative is trying to promote the 5 in 1 vaccine, Pediarix.  ""What is the position of the American Academy of Pediatrics on that?""",What is the position of the American Academy of Pediatrics on Pediarix?,1
"""PEG-interferon (pegylated interferon, polyethylene glycol) in Hepatitis C.  There's some information out there about it but . . . .""",Let's give these immunizations.  That's right isn't it?,0
What is the difference between the Spearman and the Pearson correlation coefficient?,Why did they cut out the Coccidiomycosis granuloma rather than treat it medically?,0
What would cause an edematous ankle with petechiae (purpura) (unilateral)?,What would cause an edematous ankle with petechiae?,1
I'm going to ask you (investigator). Is that legal? Which antibiotic would you use for an infected toe with poor circulation?,Why is this otherwise healthy 28-year-old woman short of breath?,0
Where do I go to work up a jaw mass?,Where do I go to work up a jaw mass?,1
What dose of Adderall does this large 12-year-old need?,What dose of Adderall does this 12-year-old need?,1
"In a patient at term with premature rupture of the membranes (PROM) and an unfavorable cervix, not in labor, should you use oxytocin or prostaglandin gel or observation?",Let's give these immunizations. That's right isn't it?,0
